x	y	key	showSelected2	showSelected3	showSelected4	PANEL
77	42	1	77	42	OPART	1
77	43	1	77	43	OPART	1
77	44	1	77	44	OPART	1
77	45	1	77	45	OPART	1
77	46	1	77	46	OPART	1
77	47	1	77	47	OPART	1
77	48	1	77	48	OPART	1
77	49	1	77	49	OPART	1
77	50	1	77	50	OPART	1
77	51	1	77	51	OPART	1
77	52	1	77	52	OPART	1
77	53	1	77	53	OPART	1
77	54	1	77	54	OPART	1
77	55	1	77	55	OPART	1
77	56	1	77	56	OPART	1
77	57	1	77	57	OPART	1
77	58	1	77	58	OPART	1
77	59	1	77	59	OPART	1
77	60	1	77	60	OPART	1
77	61	1	77	61	OPART	1
77	62	1	77	62	OPART	1
77	63	1	77	63	OPART	1
77	64	1	77	64	OPART	1
77	65	1	77	65	OPART	1
77	66	1	77	66	OPART	1
77	67	1	77	67	OPART	1
77	68	1	77	68	OPART	1
77	69	1	77	69	OPART	1
77	70	1	77	70	OPART	1
77	71	1	77	71	OPART	1
77	72	1	77	72	OPART	1
77	73	1	77	73	OPART	1
77	74	1	77	74	OPART	1
77	75	1	77	75	OPART	1
77	76	1	77	76	OPART	1
78	0	1	78	0	OPART	1
78	1	1	78	1	OPART	1
78	2	1	78	2	OPART	1
78	3	1	78	3	OPART	1
78	4	1	78	4	OPART	1
78	5	1	78	5	OPART	1
78	6	1	78	6	OPART	1
78	7	1	78	7	OPART	1
78	8	1	78	8	OPART	1
78	9	1	78	9	OPART	1
78	10	1	78	10	OPART	1
78	11	1	78	11	OPART	1
78	12	1	78	12	OPART	1
78	13	1	78	13	OPART	1
78	14	1	78	14	OPART	1
78	15	1	78	15	OPART	1
78	16	1	78	16	OPART	1
78	17	1	78	17	OPART	1
78	18	1	78	18	OPART	1
78	19	1	78	19	OPART	1
78	20	1	78	20	OPART	1
78	21	1	78	21	OPART	1
78	22	1	78	22	OPART	1
78	23	1	78	23	OPART	1
78	24	1	78	24	OPART	1
78	25	1	78	25	OPART	1
78	26	1	78	26	OPART	1
78	27	1	78	27	OPART	1
78	28	1	78	28	OPART	1
78	29	1	78	29	OPART	1
78	30	1	78	30	OPART	1
78	31	1	78	31	OPART	1
78	32	1	78	32	OPART	1
78	33	1	78	33	OPART	1
78	34	1	78	34	OPART	1
78	35	1	78	35	OPART	1
78	36	1	78	36	OPART	1
78	37	1	78	37	OPART	1
78	38	1	78	38	OPART	1
78	39	1	78	39	OPART	1
78	40	1	78	40	OPART	1
78	41	1	78	41	OPART	1
78	42	1	78	42	OPART	1
78	43	1	78	43	OPART	1
78	44	1	78	44	OPART	1
78	45	1	78	45	OPART	1
78	46	1	78	46	OPART	1
78	47	1	78	47	OPART	1
78	48	1	78	48	OPART	1
78	49	1	78	49	OPART	1
78	50	1	78	50	OPART	1
78	51	1	78	51	OPART	1
78	52	1	78	52	OPART	1
78	53	1	78	53	OPART	1
78	54	1	78	54	OPART	1
78	55	1	78	55	OPART	1
78	56	1	78	56	OPART	1
78	57	1	78	57	OPART	1
78	58	1	78	58	OPART	1
78	59	1	78	59	OPART	1
78	60	1	78	60	OPART	1
78	61	1	78	61	OPART	1
78	62	1	78	62	OPART	1
78	63	1	78	63	OPART	1
78	64	1	78	64	OPART	1
78	65	1	78	65	OPART	1
78	66	1	78	66	OPART	1
78	67	1	78	67	OPART	1
78	68	1	78	68	OPART	1
78	69	1	78	69	OPART	1
78	70	1	78	70	OPART	1
78	71	1	78	71	OPART	1
78	72	1	78	72	OPART	1
78	73	1	78	73	OPART	1
78	74	1	78	74	OPART	1
78	75	1	78	75	OPART	1
78	76	1	78	76	OPART	1
78	77	1	78	77	OPART	1
79	0	1	79	0	OPART	1
79	1	1	79	1	OPART	1
79	2	1	79	2	OPART	1
79	3	1	79	3	OPART	1
79	4	1	79	4	OPART	1
79	5	1	79	5	OPART	1
79	6	1	79	6	OPART	1
79	7	1	79	7	OPART	1
79	8	1	79	8	OPART	1
79	9	1	79	9	OPART	1
79	10	1	79	10	OPART	1
79	11	1	79	11	OPART	1
79	12	1	79	12	OPART	1
79	13	1	79	13	OPART	1
79	14	1	79	14	OPART	1
79	15	1	79	15	OPART	1
79	16	1	79	16	OPART	1
79	17	1	79	17	OPART	1
79	18	1	79	18	OPART	1
79	19	1	79	19	OPART	1
79	20	1	79	20	OPART	1
79	21	1	79	21	OPART	1
79	22	1	79	22	OPART	1
79	23	1	79	23	OPART	1
79	24	1	79	24	OPART	1
79	25	1	79	25	OPART	1
79	26	1	79	26	OPART	1
79	27	1	79	27	OPART	1
79	28	1	79	28	OPART	1
79	29	1	79	29	OPART	1
79	30	1	79	30	OPART	1
79	31	1	79	31	OPART	1
79	32	1	79	32	OPART	1
79	33	1	79	33	OPART	1
79	34	1	79	34	OPART	1
79	35	1	79	35	OPART	1
79	36	1	79	36	OPART	1
79	37	1	79	37	OPART	1
79	38	1	79	38	OPART	1
79	39	1	79	39	OPART	1
79	40	1	79	40	OPART	1
79	41	1	79	41	OPART	1
79	42	1	79	42	OPART	1
79	43	1	79	43	OPART	1
79	44	1	79	44	OPART	1
79	45	1	79	45	OPART	1
79	46	1	79	46	OPART	1
79	47	1	79	47	OPART	1
79	48	1	79	48	OPART	1
79	49	1	79	49	OPART	1
79	50	1	79	50	OPART	1
79	51	1	79	51	OPART	1
79	52	1	79	52	OPART	1
79	53	1	79	53	OPART	1
79	54	1	79	54	OPART	1
79	55	1	79	55	OPART	1
79	56	1	79	56	OPART	1
79	57	1	79	57	OPART	1
79	58	1	79	58	OPART	1
79	59	1	79	59	OPART	1
79	60	1	79	60	OPART	1
79	61	1	79	61	OPART	1
79	62	1	79	62	OPART	1
79	63	1	79	63	OPART	1
79	64	1	79	64	OPART	1
79	65	1	79	65	OPART	1
79	66	1	79	66	OPART	1
79	67	1	79	67	OPART	1
79	68	1	79	68	OPART	1
79	69	1	79	69	OPART	1
79	70	1	79	70	OPART	1
79	71	1	79	71	OPART	1
79	72	1	79	72	OPART	1
79	73	1	79	73	OPART	1
79	74	1	79	74	OPART	1
79	75	1	79	75	OPART	1
79	76	1	79	76	OPART	1
79	77	1	79	77	OPART	1
79	78	1	79	78	OPART	1
80	0	1	80	0	OPART	1
80	1	1	80	1	OPART	1
80	2	1	80	2	OPART	1
80	3	1	80	3	OPART	1
80	4	1	80	4	OPART	1
80	5	1	80	5	OPART	1
80	6	1	80	6	OPART	1
80	7	1	80	7	OPART	1
80	8	1	80	8	OPART	1
80	9	1	80	9	OPART	1
80	10	1	80	10	OPART	1
80	11	1	80	11	OPART	1
80	12	1	80	12	OPART	1
80	13	1	80	13	OPART	1
80	14	1	80	14	OPART	1
80	15	1	80	15	OPART	1
80	16	1	80	16	OPART	1
80	17	1	80	17	OPART	1
80	18	1	80	18	OPART	1
80	19	1	80	19	OPART	1
80	20	1	80	20	OPART	1
80	21	1	80	21	OPART	1
80	22	1	80	22	OPART	1
80	23	1	80	23	OPART	1
80	24	1	80	24	OPART	1
80	25	1	80	25	OPART	1
80	26	1	80	26	OPART	1
80	27	1	80	27	OPART	1
80	28	1	80	28	OPART	1
80	29	1	80	29	OPART	1
80	30	1	80	30	OPART	1
80	31	1	80	31	OPART	1
80	32	1	80	32	OPART	1
80	33	1	80	33	OPART	1
80	34	1	80	34	OPART	1
80	35	1	80	35	OPART	1
80	36	1	80	36	OPART	1
80	37	1	80	37	OPART	1
80	38	1	80	38	OPART	1
80	39	1	80	39	OPART	1
80	40	1	80	40	OPART	1
80	41	1	80	41	OPART	1
80	42	1	80	42	OPART	1
80	43	1	80	43	OPART	1
80	44	1	80	44	OPART	1
80	45	1	80	45	OPART	1
80	46	1	80	46	OPART	1
80	47	1	80	47	OPART	1
80	48	1	80	48	OPART	1
80	49	1	80	49	OPART	1
80	50	1	80	50	OPART	1
80	51	1	80	51	OPART	1
80	52	1	80	52	OPART	1
80	53	1	80	53	OPART	1
80	54	1	80	54	OPART	1
80	55	1	80	55	OPART	1
80	56	1	80	56	OPART	1
80	57	1	80	57	OPART	1
80	58	1	80	58	OPART	1
80	59	1	80	59	OPART	1
80	60	1	80	60	OPART	1
80	61	1	80	61	OPART	1
80	62	1	80	62	OPART	1
80	63	1	80	63	OPART	1
80	64	1	80	64	OPART	1
80	65	1	80	65	OPART	1
80	66	1	80	66	OPART	1
80	67	1	80	67	OPART	1
80	68	1	80	68	OPART	1
80	69	1	80	69	OPART	1
80	70	1	80	70	OPART	1
80	71	1	80	71	OPART	1
80	72	1	80	72	OPART	1
80	73	1	80	73	OPART	1
80	74	1	80	74	OPART	1
80	75	1	80	75	OPART	1
80	76	1	80	76	OPART	1
80	77	1	80	77	OPART	1
80	78	1	80	78	OPART	1
80	79	1	80	79	OPART	1
81	0	1	81	0	OPART	1
81	1	1	81	1	OPART	1
81	2	1	81	2	OPART	1
81	3	1	81	3	OPART	1
81	4	1	81	4	OPART	1
81	5	1	81	5	OPART	1
81	6	1	81	6	OPART	1
81	7	1	81	7	OPART	1
81	8	1	81	8	OPART	1
81	9	1	81	9	OPART	1
81	10	1	81	10	OPART	1
81	11	1	81	11	OPART	1
81	12	1	81	12	OPART	1
81	13	1	81	13	OPART	1
81	14	1	81	14	OPART	1
81	15	1	81	15	OPART	1
81	16	1	81	16	OPART	1
81	17	1	81	17	OPART	1
81	18	1	81	18	OPART	1
81	19	1	81	19	OPART	1
81	20	1	81	20	OPART	1
81	21	1	81	21	OPART	1
81	22	1	81	22	OPART	1
81	23	1	81	23	OPART	1
81	24	1	81	24	OPART	1
81	25	1	81	25	OPART	1
81	26	1	81	26	OPART	1
81	27	1	81	27	OPART	1
81	28	1	81	28	OPART	1
81	29	1	81	29	OPART	1
81	30	1	81	30	OPART	1
81	31	1	81	31	OPART	1
81	32	1	81	32	OPART	1
81	33	1	81	33	OPART	1
81	34	1	81	34	OPART	1
81	35	1	81	35	OPART	1
81	36	1	81	36	OPART	1
81	37	1	81	37	OPART	1
81	38	1	81	38	OPART	1
81	39	1	81	39	OPART	1
81	40	1	81	40	OPART	1
81	41	1	81	41	OPART	1
81	42	1	81	42	OPART	1
81	43	1	81	43	OPART	1
81	44	1	81	44	OPART	1
81	45	1	81	45	OPART	1
81	46	1	81	46	OPART	1
81	47	1	81	47	OPART	1
81	48	1	81	48	OPART	1
81	49	1	81	49	OPART	1
81	50	1	81	50	OPART	1
81	51	1	81	51	OPART	1
81	52	1	81	52	OPART	1
81	53	1	81	53	OPART	1
81	54	1	81	54	OPART	1
81	55	1	81	55	OPART	1
81	56	1	81	56	OPART	1
81	57	1	81	57	OPART	1
81	58	1	81	58	OPART	1
81	59	1	81	59	OPART	1
81	60	1	81	60	OPART	1
81	61	1	81	61	OPART	1
81	62	1	81	62	OPART	1
81	63	1	81	63	OPART	1
81	64	1	81	64	OPART	1
81	65	1	81	65	OPART	1
81	66	1	81	66	OPART	1
81	67	1	81	67	OPART	1
81	68	1	81	68	OPART	1
81	69	1	81	69	OPART	1
81	70	1	81	70	OPART	1
81	71	1	81	71	OPART	1
81	72	1	81	72	OPART	1
81	73	1	81	73	OPART	1
81	74	1	81	74	OPART	1
81	75	1	81	75	OPART	1
81	76	1	81	76	OPART	1
81	77	1	81	77	OPART	1
81	78	1	81	78	OPART	1
81	79	1	81	79	OPART	1
81	80	1	81	80	OPART	1
82	0	1	82	0	OPART	1
82	1	1	82	1	OPART	1
82	2	1	82	2	OPART	1
82	3	1	82	3	OPART	1
82	4	1	82	4	OPART	1
82	5	1	82	5	OPART	1
82	6	1	82	6	OPART	1
82	7	1	82	7	OPART	1
82	8	1	82	8	OPART	1
82	9	1	82	9	OPART	1
82	10	1	82	10	OPART	1
82	11	1	82	11	OPART	1
82	12	1	82	12	OPART	1
82	13	1	82	13	OPART	1
82	14	1	82	14	OPART	1
82	15	1	82	15	OPART	1
82	16	1	82	16	OPART	1
82	17	1	82	17	OPART	1
82	18	1	82	18	OPART	1
82	19	1	82	19	OPART	1
82	20	1	82	20	OPART	1
82	21	1	82	21	OPART	1
82	22	1	82	22	OPART	1
82	23	1	82	23	OPART	1
82	24	1	82	24	OPART	1
82	25	1	82	25	OPART	1
82	26	1	82	26	OPART	1
82	27	1	82	27	OPART	1
82	28	1	82	28	OPART	1
82	29	1	82	29	OPART	1
82	30	1	82	30	OPART	1
82	31	1	82	31	OPART	1
82	32	1	82	32	OPART	1
82	33	1	82	33	OPART	1
82	34	1	82	34	OPART	1
82	35	1	82	35	OPART	1
82	36	1	82	36	OPART	1
82	37	1	82	37	OPART	1
82	38	1	82	38	OPART	1
82	39	1	82	39	OPART	1
82	40	1	82	40	OPART	1
82	41	1	82	41	OPART	1
82	42	1	82	42	OPART	1
82	43	1	82	43	OPART	1
82	44	1	82	44	OPART	1
82	45	1	82	45	OPART	1
82	46	1	82	46	OPART	1
82	47	1	82	47	OPART	1
82	48	1	82	48	OPART	1
82	49	1	82	49	OPART	1
82	50	1	82	50	OPART	1
82	51	1	82	51	OPART	1
82	52	1	82	52	OPART	1
82	53	1	82	53	OPART	1
82	54	1	82	54	OPART	1
82	55	1	82	55	OPART	1
82	56	1	82	56	OPART	1
82	57	1	82	57	OPART	1
82	58	1	82	58	OPART	1
82	59	1	82	59	OPART	1
82	60	1	82	60	OPART	1
82	61	1	82	61	OPART	1
82	62	1	82	62	OPART	1
82	63	1	82	63	OPART	1
82	64	1	82	64	OPART	1
82	65	1	82	65	OPART	1
82	66	1	82	66	OPART	1
82	67	1	82	67	OPART	1
82	68	1	82	68	OPART	1
82	69	1	82	69	OPART	1
82	70	1	82	70	OPART	1
82	71	1	82	71	OPART	1
82	72	1	82	72	OPART	1
82	73	1	82	73	OPART	1
82	74	1	82	74	OPART	1
82	75	1	82	75	OPART	1
82	76	1	82	76	OPART	1
82	77	1	82	77	OPART	1
82	78	1	82	78	OPART	1
82	79	1	82	79	OPART	1
82	80	1	82	80	OPART	1
82	81	1	82	81	OPART	1
83	0	1	83	0	OPART	1
83	1	1	83	1	OPART	1
83	2	1	83	2	OPART	1
83	3	1	83	3	OPART	1
83	4	1	83	4	OPART	1
83	5	1	83	5	OPART	1
83	6	1	83	6	OPART	1
83	7	1	83	7	OPART	1
83	8	1	83	8	OPART	1
83	9	1	83	9	OPART	1
83	10	1	83	10	OPART	1
83	11	1	83	11	OPART	1
83	12	1	83	12	OPART	1
83	13	1	83	13	OPART	1
83	14	1	83	14	OPART	1
83	15	1	83	15	OPART	1
83	16	1	83	16	OPART	1
83	17	1	83	17	OPART	1
83	18	1	83	18	OPART	1
83	19	1	83	19	OPART	1
83	20	1	83	20	OPART	1
83	21	1	83	21	OPART	1
83	22	1	83	22	OPART	1
83	23	1	83	23	OPART	1
83	24	1	83	24	OPART	1
83	25	1	83	25	OPART	1
83	26	1	83	26	OPART	1
83	27	1	83	27	OPART	1
83	28	1	83	28	OPART	1
83	29	1	83	29	OPART	1
83	30	1	83	30	OPART	1
83	31	1	83	31	OPART	1
83	32	1	83	32	OPART	1
83	33	1	83	33	OPART	1
83	34	1	83	34	OPART	1
83	35	1	83	35	OPART	1
83	36	1	83	36	OPART	1
83	37	1	83	37	OPART	1
83	38	1	83	38	OPART	1
83	39	1	83	39	OPART	1
83	40	1	83	40	OPART	1
83	41	1	83	41	OPART	1
83	42	1	83	42	OPART	1
83	43	1	83	43	OPART	1
83	44	1	83	44	OPART	1
83	45	1	83	45	OPART	1
83	46	1	83	46	OPART	1
83	47	1	83	47	OPART	1
83	48	1	83	48	OPART	1
83	49	1	83	49	OPART	1
83	50	1	83	50	OPART	1
83	51	1	83	51	OPART	1
83	52	1	83	52	OPART	1
83	53	1	83	53	OPART	1
83	54	1	83	54	OPART	1
83	55	1	83	55	OPART	1
83	56	1	83	56	OPART	1
83	57	1	83	57	OPART	1
83	58	1	83	58	OPART	1
83	59	1	83	59	OPART	1
83	60	1	83	60	OPART	1
83	61	1	83	61	OPART	1
83	62	1	83	62	OPART	1
83	63	1	83	63	OPART	1
83	64	1	83	64	OPART	1
83	65	1	83	65	OPART	1
83	66	1	83	66	OPART	1
83	67	1	83	67	OPART	1
83	68	1	83	68	OPART	1
83	69	1	83	69	OPART	1
83	70	1	83	70	OPART	1
83	71	1	83	71	OPART	1
83	72	1	83	72	OPART	1
83	73	1	83	73	OPART	1
83	74	1	83	74	OPART	1
83	75	1	83	75	OPART	1
83	76	1	83	76	OPART	1
83	77	1	83	77	OPART	1
83	78	1	83	78	OPART	1
83	79	1	83	79	OPART	1
83	80	1	83	80	OPART	1
83	81	1	83	81	OPART	1
83	82	1	83	82	OPART	1
84	0	1	84	0	OPART	1
84	1	1	84	1	OPART	1
84	2	1	84	2	OPART	1
84	3	1	84	3	OPART	1
84	4	1	84	4	OPART	1
84	5	1	84	5	OPART	1
84	6	1	84	6	OPART	1
84	7	1	84	7	OPART	1
84	8	1	84	8	OPART	1
84	9	1	84	9	OPART	1
84	10	1	84	10	OPART	1
84	11	1	84	11	OPART	1
84	12	1	84	12	OPART	1
84	13	1	84	13	OPART	1
84	14	1	84	14	OPART	1
84	15	1	84	15	OPART	1
84	16	1	84	16	OPART	1
84	17	1	84	17	OPART	1
84	18	1	84	18	OPART	1
84	19	1	84	19	OPART	1
84	20	1	84	20	OPART	1
84	21	1	84	21	OPART	1
84	22	1	84	22	OPART	1
84	23	1	84	23	OPART	1
84	24	1	84	24	OPART	1
84	25	1	84	25	OPART	1
84	26	1	84	26	OPART	1
84	27	1	84	27	OPART	1
84	28	1	84	28	OPART	1
84	29	1	84	29	OPART	1
84	30	1	84	30	OPART	1
84	31	1	84	31	OPART	1
84	32	1	84	32	OPART	1
84	33	1	84	33	OPART	1
84	34	1	84	34	OPART	1
84	35	1	84	35	OPART	1
84	36	1	84	36	OPART	1
84	37	1	84	37	OPART	1
84	38	1	84	38	OPART	1
84	39	1	84	39	OPART	1
84	40	1	84	40	OPART	1
84	41	1	84	41	OPART	1
84	42	1	84	42	OPART	1
84	43	1	84	43	OPART	1
84	44	1	84	44	OPART	1
84	45	1	84	45	OPART	1
84	46	1	84	46	OPART	1
84	47	1	84	47	OPART	1
84	48	1	84	48	OPART	1
84	49	1	84	49	OPART	1
84	50	1	84	50	OPART	1
84	51	1	84	51	OPART	1
84	52	1	84	52	OPART	1
84	53	1	84	53	OPART	1
84	54	1	84	54	OPART	1
84	55	1	84	55	OPART	1
84	56	1	84	56	OPART	1
84	57	1	84	57	OPART	1
84	58	1	84	58	OPART	1
84	59	1	84	59	OPART	1
84	60	1	84	60	OPART	1
84	61	1	84	61	OPART	1
84	62	1	84	62	OPART	1
84	63	1	84	63	OPART	1
84	64	1	84	64	OPART	1
84	65	1	84	65	OPART	1
84	66	1	84	66	OPART	1
84	67	1	84	67	OPART	1
84	68	1	84	68	OPART	1
84	69	1	84	69	OPART	1
84	70	1	84	70	OPART	1
84	71	1	84	71	OPART	1
84	72	1	84	72	OPART	1
84	73	1	84	73	OPART	1
84	74	1	84	74	OPART	1
84	75	1	84	75	OPART	1
84	76	1	84	76	OPART	1
84	77	1	84	77	OPART	1
84	78	1	84	78	OPART	1
84	79	1	84	79	OPART	1
84	80	1	84	80	OPART	1
84	81	1	84	81	OPART	1
84	82	1	84	82	OPART	1
84	83	1	84	83	OPART	1
85	0	1	85	0	OPART	1
85	1	1	85	1	OPART	1
85	2	1	85	2	OPART	1
85	3	1	85	3	OPART	1
85	4	1	85	4	OPART	1
85	5	1	85	5	OPART	1
85	6	1	85	6	OPART	1
85	7	1	85	7	OPART	1
85	8	1	85	8	OPART	1
85	9	1	85	9	OPART	1
85	10	1	85	10	OPART	1
85	11	1	85	11	OPART	1
85	12	1	85	12	OPART	1
85	13	1	85	13	OPART	1
85	14	1	85	14	OPART	1
85	15	1	85	15	OPART	1
85	16	1	85	16	OPART	1
85	17	1	85	17	OPART	1
85	18	1	85	18	OPART	1
85	19	1	85	19	OPART	1
85	20	1	85	20	OPART	1
85	21	1	85	21	OPART	1
85	22	1	85	22	OPART	1
85	23	1	85	23	OPART	1
85	24	1	85	24	OPART	1
85	25	1	85	25	OPART	1
85	26	1	85	26	OPART	1
85	27	1	85	27	OPART	1
85	28	1	85	28	OPART	1
85	29	1	85	29	OPART	1
85	30	1	85	30	OPART	1
85	31	1	85	31	OPART	1
85	32	1	85	32	OPART	1
85	33	1	85	33	OPART	1
85	34	1	85	34	OPART	1
85	35	1	85	35	OPART	1
85	36	1	85	36	OPART	1
85	37	1	85	37	OPART	1
85	38	1	85	38	OPART	1
85	39	1	85	39	OPART	1
85	40	1	85	40	OPART	1
85	41	1	85	41	OPART	1
85	42	1	85	42	OPART	1
85	43	1	85	43	OPART	1
85	44	1	85	44	OPART	1
85	45	1	85	45	OPART	1
85	46	1	85	46	OPART	1
85	47	1	85	47	OPART	1
85	48	1	85	48	OPART	1
85	49	1	85	49	OPART	1
85	50	1	85	50	OPART	1
85	51	1	85	51	OPART	1
85	52	1	85	52	OPART	1
85	53	1	85	53	OPART	1
85	54	1	85	54	OPART	1
85	55	1	85	55	OPART	1
85	56	1	85	56	OPART	1
85	57	1	85	57	OPART	1
85	58	1	85	58	OPART	1
85	59	1	85	59	OPART	1
85	60	1	85	60	OPART	1
85	61	1	85	61	OPART	1
85	62	1	85	62	OPART	1
85	63	1	85	63	OPART	1
85	64	1	85	64	OPART	1
85	65	1	85	65	OPART	1
85	66	1	85	66	OPART	1
85	67	1	85	67	OPART	1
85	68	1	85	68	OPART	1
85	69	1	85	69	OPART	1
85	70	1	85	70	OPART	1
85	71	1	85	71	OPART	1
85	72	1	85	72	OPART	1
85	73	1	85	73	OPART	1
85	74	1	85	74	OPART	1
85	75	1	85	75	OPART	1
85	76	1	85	76	OPART	1
85	77	1	85	77	OPART	1
85	78	1	85	78	OPART	1
85	79	1	85	79	OPART	1
85	80	1	85	80	OPART	1
85	81	1	85	81	OPART	1
85	82	1	85	82	OPART	1
85	83	1	85	83	OPART	1
85	84	1	85	84	OPART	1
86	0	1	86	0	OPART	1
86	1	1	86	1	OPART	1
86	2	1	86	2	OPART	1
86	3	1	86	3	OPART	1
86	4	1	86	4	OPART	1
86	5	1	86	5	OPART	1
86	6	1	86	6	OPART	1
86	7	1	86	7	OPART	1
86	8	1	86	8	OPART	1
86	9	1	86	9	OPART	1
86	10	1	86	10	OPART	1
86	11	1	86	11	OPART	1
86	12	1	86	12	OPART	1
86	13	1	86	13	OPART	1
86	14	1	86	14	OPART	1
86	15	1	86	15	OPART	1
86	16	1	86	16	OPART	1
86	17	1	86	17	OPART	1
86	18	1	86	18	OPART	1
86	19	1	86	19	OPART	1
86	20	1	86	20	OPART	1
86	21	1	86	21	OPART	1
86	22	1	86	22	OPART	1
86	23	1	86	23	OPART	1
86	24	1	86	24	OPART	1
86	25	1	86	25	OPART	1
86	26	1	86	26	OPART	1
86	27	1	86	27	OPART	1
86	28	1	86	28	OPART	1
86	29	1	86	29	OPART	1
86	30	1	86	30	OPART	1
86	31	1	86	31	OPART	1
86	32	1	86	32	OPART	1
86	33	1	86	33	OPART	1
86	34	1	86	34	OPART	1
86	35	1	86	35	OPART	1
86	36	1	86	36	OPART	1
86	37	1	86	37	OPART	1
86	38	1	86	38	OPART	1
86	39	1	86	39	OPART	1
86	40	1	86	40	OPART	1
86	41	1	86	41	OPART	1
86	42	1	86	42	OPART	1
86	43	1	86	43	OPART	1
86	44	1	86	44	OPART	1
86	45	1	86	45	OPART	1
86	46	1	86	46	OPART	1
86	47	1	86	47	OPART	1
86	48	1	86	48	OPART	1
86	49	1	86	49	OPART	1
86	50	1	86	50	OPART	1
86	51	1	86	51	OPART	1
86	52	1	86	52	OPART	1
86	53	1	86	53	OPART	1
86	54	1	86	54	OPART	1
86	55	1	86	55	OPART	1
86	56	1	86	56	OPART	1
86	57	1	86	57	OPART	1
86	58	1	86	58	OPART	1
86	59	1	86	59	OPART	1
86	60	1	86	60	OPART	1
86	61	1	86	61	OPART	1
86	62	1	86	62	OPART	1
86	63	1	86	63	OPART	1
86	64	1	86	64	OPART	1
86	65	1	86	65	OPART	1
86	66	1	86	66	OPART	1
86	67	1	86	67	OPART	1
86	68	1	86	68	OPART	1
86	69	1	86	69	OPART	1
86	70	1	86	70	OPART	1
86	71	1	86	71	OPART	1
86	72	1	86	72	OPART	1
86	73	1	86	73	OPART	1
86	74	1	86	74	OPART	1
86	75	1	86	75	OPART	1
86	76	1	86	76	OPART	1
86	77	1	86	77	OPART	1
86	78	1	86	78	OPART	1
86	79	1	86	79	OPART	1
86	80	1	86	80	OPART	1
86	81	1	86	81	OPART	1
86	82	1	86	82	OPART	1
86	83	1	86	83	OPART	1
86	84	1	86	84	OPART	1
86	85	1	86	85	OPART	1
87	0	1	87	0	OPART	1
87	1	1	87	1	OPART	1
87	2	1	87	2	OPART	1
87	3	1	87	3	OPART	1
87	4	1	87	4	OPART	1
87	5	1	87	5	OPART	1
87	6	1	87	6	OPART	1
87	7	1	87	7	OPART	1
87	8	1	87	8	OPART	1
87	9	1	87	9	OPART	1
87	10	1	87	10	OPART	1
87	11	1	87	11	OPART	1
87	12	1	87	12	OPART	1
87	13	1	87	13	OPART	1
87	14	1	87	14	OPART	1
87	15	1	87	15	OPART	1
87	16	1	87	16	OPART	1
87	17	1	87	17	OPART	1
87	18	1	87	18	OPART	1
87	19	1	87	19	OPART	1
87	20	1	87	20	OPART	1
87	21	1	87	21	OPART	1
87	22	1	87	22	OPART	1
87	23	1	87	23	OPART	1
87	24	1	87	24	OPART	1
87	25	1	87	25	OPART	1
87	26	1	87	26	OPART	1
87	27	1	87	27	OPART	1
87	28	1	87	28	OPART	1
87	29	1	87	29	OPART	1
87	30	1	87	30	OPART	1
87	31	1	87	31	OPART	1
87	32	1	87	32	OPART	1
87	33	1	87	33	OPART	1
87	34	1	87	34	OPART	1
87	35	1	87	35	OPART	1
87	36	1	87	36	OPART	1
87	37	1	87	37	OPART	1
87	38	1	87	38	OPART	1
87	39	1	87	39	OPART	1
87	40	1	87	40	OPART	1
87	41	1	87	41	OPART	1
87	42	1	87	42	OPART	1
87	43	1	87	43	OPART	1
87	44	1	87	44	OPART	1
87	45	1	87	45	OPART	1
87	46	1	87	46	OPART	1
87	47	1	87	47	OPART	1
87	48	1	87	48	OPART	1
87	49	1	87	49	OPART	1
87	50	1	87	50	OPART	1
87	51	1	87	51	OPART	1
87	52	1	87	52	OPART	1
87	53	1	87	53	OPART	1
87	54	1	87	54	OPART	1
87	55	1	87	55	OPART	1
87	56	1	87	56	OPART	1
87	57	1	87	57	OPART	1
87	58	1	87	58	OPART	1
87	59	1	87	59	OPART	1
87	60	1	87	60	OPART	1
87	61	1	87	61	OPART	1
87	62	1	87	62	OPART	1
87	63	1	87	63	OPART	1
87	64	1	87	64	OPART	1
87	65	1	87	65	OPART	1
87	66	1	87	66	OPART	1
87	67	1	87	67	OPART	1
87	68	1	87	68	OPART	1
87	69	1	87	69	OPART	1
87	70	1	87	70	OPART	1
87	71	1	87	71	OPART	1
87	72	1	87	72	OPART	1
87	73	1	87	73	OPART	1
87	74	1	87	74	OPART	1
87	75	1	87	75	OPART	1
87	76	1	87	76	OPART	1
87	77	1	87	77	OPART	1
87	78	1	87	78	OPART	1
87	79	1	87	79	OPART	1
87	80	1	87	80	OPART	1
87	81	1	87	81	OPART	1
87	82	1	87	82	OPART	1
87	83	1	87	83	OPART	1
87	84	1	87	84	OPART	1
87	85	1	87	85	OPART	1
87	86	1	87	86	OPART	1
88	0	1	88	0	OPART	1
88	1	1	88	1	OPART	1
88	2	1	88	2	OPART	1
88	3	1	88	3	OPART	1
88	4	1	88	4	OPART	1
88	5	1	88	5	OPART	1
88	6	1	88	6	OPART	1
88	7	1	88	7	OPART	1
88	8	1	88	8	OPART	1
88	9	1	88	9	OPART	1
88	10	1	88	10	OPART	1
88	11	1	88	11	OPART	1
88	12	1	88	12	OPART	1
